date,family,method,return,fund,growth,drawdown
2021-01-05,Equity,Equal Weight,0.012674408604811126,Equity - Equal Weight,1.0126744086048112,0.0
2021-01-06,Equity,Equal Weight,0.013534782261585807,Equity - Equal Weight,1.0263807362271575,0.0
2021-01-07,Equity,Equal Weight,0.009734155811807678,Equity - Equal Weight,1.0363716862358305,0.0
2021-01-08,Equity,Equal Weight,0.0026736706699058864,Equity - Equal Weight,1.0391426028164403,0.0
2021-01-11,Equity,Equal Weight,0.00015832434457196254,Equity - Equal Weight,1.0393071243879481,0.0
2021-01-12,Equity,Equal Weight,0.003893776012092035,Equity - Equal Weight,1.0433539535380862,0.0
2021-01-13,Equity,Equal Weight,-0.0003032472472924367,Equity - Equal Weight,1.043037559323724,-0.0003032472472925818
2021-01-14,Equity,Equal Weight,0.004037382072942693,Equity - Equal Weight,1.0472487004671436,0.0
2021-01-15,Equity,Equal Weight,-0.012331426710945378,Equity - Equal Weight,1.0343346298692002,-0.012331426710945337
2021-01-19,Equity,Equal Weight,0.007641165331154949,Equity - Equal Weight,1.0422381517837698,-0.004784487850057695
2021-01-20,Equity,Equal Weight,0.007567114329454911,Equity - Equal Weight,1.0501248870368374,0.0
2021-01-21,Equity,Equal Weight,-0.008044448833964803,Equity - Equal Weight,1.0416772111137964,-0.008044448833964823
2021-01-22,Equity,Equal Weight,-0.0032219530331335827,Equity - Equal Weight,1.0383209760639023,-0.011240483030777848
2021-01-25,Equity,Equal Weight,0.0017913779119617078,Equity - Equal Weight,1.0401810013259496,-0.009469241071837331
2021-01-26,Equity,Equal Weight,-0.005537067326317546,Equity - Equal Weight,1.0344214490900514,-0.014953876572810998
2021-01-27,Equity,Equal Weight,-0.025672782109634945,Equity - Equal Weight,1.0078649726180295,-0.04024275106749797
2021-01-28,Equity,Equal Weight,0.010413536908364763,Equity - Equal Weight,1.0183604117090352,-0.03024828353266884
2021-01-29,Equity,Equal Weight,-0.01485480515491275,Equity - Equal Weight,1.0032328662156207,-0.04465375632943336
2021-02-01,Equity,Equal Weight,0.008247902291874321,Equity - Equal Weight,1.011507432872164,-0.03677415385672944
2021-02-02,Equity,Equal Weight,0.017473889706152948,Equity - Equal Weight,1.0291824021911262,-0.01994285165910603
2021-02-03,Equity,Equal Weight,0.0018859573819611473,Equity - Equal Weight,1.0311233963399231,-0.018094505645448677
2021-02-04,Equity,Equal Weight,0.009360720829578381,Equity - Equal Weight,1.0407754545939076,-0.008903162431766809
2021-02-05,Equity,Equal Weight,0.006310930075894704,Equity - Equal Weight,1.0473437157125574,-0.0026484195914332487
2021-02-08,Equity,Equal Weight,0.01341448764205738,Equity - Equal Weight,1.06139329504397,0.0
2021-02-09,Equity,Equal Weight,-0.0029208746675960786,Equity - Equal Weight,1.0582930982561196,-0.0029208746675961628
2021-02-10,Equity,Equal Weight,0.001747538223304665,Equity - Equal Weight,1.0601425058967817,-0.001178440784418533
2021-02-11,Equity,Equal Weight,-0.0011684897736493286,Equity - Equal Weight,1.0589037402200303,-0.0023455535620624524
2021-02-12,Equity,Equal Weight,0.004584319098746778,Equity - Equal Weight,1.0637580928600552,0.0
2021-02-16,Equity,Equal Weight,0.0013747951484678667,Equity - Equal Weight,1.0652205423252628,0.0
2021-02-17,Equity,Equal Weight,0.002553469811715938,Equity - Equal Weight,1.06794055082291,0.0
2021-02-18,Equity,Equal Weight,-0.00668012155345684,Equity - Equal Weight,1.0608065781315474,-0.006680121553456764
2021-02-19,Equity,Equal Weight,0.0017625292946664825,Equity - Equal Weight,1.0626762808014794,-0.004929366168720084
2021-02-22,Equity,Equal Weight,0.0031957477245679756,Equity - Equal Weight,1.066072326107803,-0.0017493714548694195
2021-02-23,Equity,Equal Weight,0.0006898374072338016,Equity - Equal Weight,1.0668077426771687,-0.0010607408295044696
2021-02-24,Equity,Equal Weight,0.016130573512424615,Equity - Equal Weight,1.0840159633940465,0.0
2021-02-25,Equity,Equal Weight,-0.019141841884752517,Equity - Equal Weight,1.0632659012222099,-0.019141841884752653
2021-02-26,Equity,Equal Weight,-0.013521659469650548,Equity - Equal Weight,1.048888781780192,-0.03240467188681573
2021-03-01,Equity,Equal Weight,0.02056619190001145,Equity - Equal Weight,1.0704604297480527,-0.01250492068728537
2021-03-02,Equity,Equal Weight,-0.0027913416635460407,Equity - Equal Weight,1.0674724089513197,-0.015261356844717522
2021-03-03,Equity,Equal Weight,-0.0069697073350111554,Equity - Equal Weight,1.0600324386727296,-0.022124696988985892
2021-03-04,Equity,Equal Weight,-0.007677026310701409,Equity - Equal Weight,1.051894541750842,-0.029631871418786537
2021-03-05,Equity,Equal Weight,0.01779422768276094,Equity - Equal Weight,1.07061219272501,-0.012364920002717716
2021-03-08,Equity,Equal Weight,0.0023501329061532744,Equity - Equal Weight,1.073128273668862,-0.01004384630194477
2021-03-09,Equity,Equal Weight,0.0060449225877351855,Equity - Equal Weight,1.0796152510099004,-0.004059637987587794
2021-03-10,Equity,Equal Weight,0.010092630131303935,Equity - Equal Weight,1.0905114084224583,0.0
2021-03-11,Equity,Equal Weight,0.004774914485091975,Equity - Equal Weight,1.0957185071426927,0.0
2021-03-12,Equity,Equal Weight,0.0072880110604259295,Equity - Equal Weight,1.103704115741862,0.0
2021-03-15,Equity,Equal Weight,0.0054253504787036355,Equity - Equal Weight,1.1096920973945492,0.0
2021-03-16,Equity,Equal Weight,-0.0005371023486168656,Equity - Equal Weight,1.109096079162797,-0.0005371023486168136
2021-03-17,Equity,Equal Weight,0.0023465525769276706,Equity - Equal Weight,1.111698631425417,0.0
2021-03-18,Equity,Equal Weight,-0.013250586371104446,Equity - Equal Weight,1.096967972691076,-0.013250586371104323
2021-03-19,Equity,Equal Weight,-0.004992276432332256,Equity - Equal Weight,1.091491605333987,-0.018176712213381574
2021-03-22,Equity,Equal Weight,0.005395854864212103,Equity - Equal Weight,1.097381135621875,-0.012878936250181439
2021-03-23,Equity,Equal Weight,-0.008227928425099274,Equity - Equal Weight,1.088351962182924,-0.021000897709622768
2021-03-24,Equity,Equal Weight,-0.003088628020460354,Equity - Equal Weight,1.0849904478164027,-0.024024661768962563
2021-03-25,Equity,Equal Weight,0.007324261604325702,Equity - Equal Weight,1.0929372016944046,-0.016876363072388156
2021-03-26,Equity,Equal Weight,0.019630115197267057,Equity - Equal Weight,1.1143916848670445,0.0
2021-03-29,Equity,Equal Weight,0.0012158334358571125,Equity - Equal Weight,1.115746599538147,0.0
2021-03-30,Equity,Equal Weight,-0.0034407620204138342,Equity - Equal Weight,1.1119075810140502,-0.003440762020413879
2021-03-31,Equity,Equal Weight,-0.0011359769259116385,Equity - Equal Weight,1.110644479658272,-0.004572830320062837
2021-04-01,Equity,Equal Weight,0.011535859815160764,Equity - Equal Weight,1.123456718680092,0.0
2021-04-05,Equity,Equal Weight,0.005203894475596236,Equity - Equal Weight,1.1293030688920027,0.0
2021-04-06,Equity,Equal Weight,0.000300805389062192,Equity - Equal Weight,1.12964276934101,0.0
2021-04-07,Equity,Equal Weight,-0.000999609020451269,Equity - Equal Weight,1.1285135682388892,-0.0009996090204513752
2021-04-08,Equity,Equal Weight,-0.0011886075968922578,Equity - Equal Weight,1.1271722084384845,-0.0021870284744678337
2021-04-09,Equity,Equal Weight,0.0026075501591185453,Equity - Equal Weight,1.1301113665099523,0.0
2021-04-12,Equity,Equal Weight,-0.0003492581574109097,Equity - Equal Weight,1.1297166658964157,-0.0003492581574110476
2021-04-13,Equity,Equal Weight,0.0017746856964092205,Equity - Equal Weight,1.1317215579043771,0.0
2021-04-14,Equity,Equal Weight,0.0029349237588430725,Equity - Equal Weight,1.1350430743930655,0.0
2021-04-15,Equity,Equal Weight,0.009612247687405713,Equity - Equal Weight,1.145953389560006,0.0
2021-04-16,Equity,Equal Weight,0.002922504646772097,Equity - Equal Weight,1.1493024436659793,0.0
2021-04-19,Equity,Equal Weight,-0.003659992861330785,Equity - Equal Weight,1.1450960049266519,-0.0036599928613307853
2021-04-20,Equity,Equal Weight,-0.008369007207686055,Equity - Equal Weight,1.1355126882079283,-0.011998369562380207
2021-04-21,Equity,Equal Weight,0.010295648211302692,Equity - Equal Weight,1.147203527385188,-0.0018262523432007738
2021-04-22,Equity,Equal Weight,-0.00954443201072285,Equity - Equal Weight,1.1362541213155986,-0.01135325381259955
2021-04-23,Equity,Equal Weight,0.008793719835547432,Equity - Equal Weight,1.146246021720434,-0.0026593713103020278
2021-04-26,Equity,Equal Weight,0.0007828594560020292,Equity - Equal Weight,1.1471433712574426,-0.001878593768277259
2021-04-27,Equity,Equal Weight,0.0009937841472195568,Equity - Equal Weight,1.1482833841543862,-0.0008866765377636421
2021-04-28,Equity,Equal Weight,0.00032152665588423325,Equity - Equal Weight,1.1486525878709009,-0.0005654349720214391
2021-04-29,Equity,Equal Weight,0.008994243420292246,Equity - Equal Weight,1.1589838488515605,0.0
2021-04-30,Equity,Equal Weight,-0.006734285972458674,Equity - Equal Weight,1.1511789201759333,-0.00673428597245862
2021-05-03,Equity,Equal Weight,0.007246036952418951,Equity - Equal Weight,1.1595204051703738,0.0
2021-05-04,Equity,Equal Weight,-0.002314237599044822,Equity - Equal Weight,1.1568369994518688,-0.0023142375990448105
2021-05-05,Equity,Equal Weight,0.006049333909493349,Equity - Equal Weight,1.1638350927404095,0.0
2021-05-06,Equity,Equal Weight,0.008124384949416107,Equity - Equal Weight,1.1732905370514721,0.0
2021-05-07,Equity,Equal Weight,0.009720849727516512,Equity - Equal Weight,1.1846959180488665,0.0
2021-05-10,Equity,Equal Weight,-0.004275142269393446,Equity - Equal Weight,1.179631174453238,-0.004275142269393406
2021-05-11,Equity,Equal Weight,-0.00930659221039627,Equity - Equal Weight,1.1686528281539308,-0.013541947474047134
2021-05-12,Equity,Equal Weight,-0.01590010031641861,Equity - Equal Weight,1.1500711309512168,-0.02922672946714877
2021-05-13,Equity,Equal Weight,0.008591005420381919,Equity - Equal Weight,1.1599513982710434,-0.020886811038039244
2021-05-14,Equity,Equal Weight,0.013941548644446935,Equity - Equal Weight,1.1761229171152334,-0.00723645688570651
2021-05-17,Equity,Equal Weight,0.0035739835398884098,Equity - Equal Weight,1.1803263610618888,-0.0036883363236147604
2021-05-18,Equity,Equal Weight,-0.009030742087860429,Equity - Equal Weight,1.169667138115636,-0.01268576999740334
2021-05-19,Equity,Equal Weight,-0.005760543815907763,Equity - Equal Weight,1.1629292193164935,-0.01837323687940251
2021-05-20,Equity,Equal Weight,0.00831011246847059,Equity - Equal Weight,1.1725932919218842,-0.010215808075809685
2021-05-21,Equity,Equal Weight,0.0023477325193744262,Equity - Equal Weight,1.1753462273253295,-0.007892059541266594
2021-05-24,Equity,Equal Weight,0.006129163709581341,Equity - Equal Weight,1.1825501167680452,-0.0018112675566194225
2021-05-25,Equity,Equal Weight,-0.005737022032923329,Equity - Equal Weight,1.1757658006931109,-0.007537898307662827
2021-05-26,Equity,Equal Weight,0.0037439379085685786,Equity - Equal Weight,1.1801677948459244,-0.003822181822319193
2021-05-27,Equity,Equal Weight,0.0024887468443905115,Equity - Equal Weight,1.1831049337211985,-0.0013429474208777048
2021-05-28,Equity,Equal Weight,0.002909632453765341,Equity - Equal Weight,1.1865473342325636,0.0
2021-06-01,Equity,Equal Weight,0.006746826218656198,Equity - Equal Weight,1.1945527628968406,0.0
2021-06-02,Equity,Equal Weight,0.003927973385446997,Equity - Equal Weight,1.1992449343570115,0.0
2021-06-03,Equity,Equal Weight,0.0015531449147825173,Equity - Equal Weight,1.201107535528387,0.0
2021-06-04,Equity,Equal Weight,0.006581903413374008,Equity - Equal Weight,1.2090131093163106,0.0
2021-06-07,Equity,Equal Weight,-0.001937358713244281,Equity - Equal Weight,1.20667081723455,-0.0019373587132444081
2021-06-08,Equity,Equal Weight,-0.0026449502144037596,Equity - Equal Weight,1.2034792329977906,-0.004577184710304216
2021-06-09,Equity,Equal Weight,-0.002561135605690541,Equity - Equal Weight,1.200396959483451,-0.007126597525259237
2021-06-10,Equity,Equal Weight,0.0037007621778794232,Equity - Equal Weight,1.2048393431495488,-0.003452209189958255
2021-06-11,Equity,Equal Weight,-0.00021382641961431646,Equity - Equal Weight,1.2045817166665926,-0.0036652974360417145
2021-06-14,Equity,Equal Weight,-0.001304576681107623,Equity - Equal Weight,1.203010247448541,-0.004965092455584852
2021-06-15,Equity,Equal Weight,-0.001596747494116554,Equity - Equal Weight,1.201089343850531,-0.006553911950764824
2021-06-16,Equity,Equal Weight,-0.007830349870720319,Equity - Equal Weight,1.1916843940621875,-0.014332942397888737
2021-06-17,Equity,Equal Weight,-0.008179478664016153,Equity - Equal Weight,1.1819370369867148,-0.02239518506536886
2021-06-18,Equity,Equal Weight,-0.014882703959687488,Equity - Equal Weight,1.1643466179662514,-0.03694458811560597
2021-06-21,Equity,Equal Weight,0.016552029014544112,Equity - Equal Weight,1.183618916969815,-0.02100406699548174
2021-06-22,Equity,Equal Weight,0.0015269334808807517,Equity - Equal Weight,1.18542622432274,-0.01950920532773115
2021-06-23,Equity,Equal Weight,-0.00337644338225782,Equity - Equal Weight,1.1814236997924705,-0.02281977698276716
2021-06-24,Equity,Equal Weight,0.00798131469256922,Equity - Equal Weight,1.1908530141257736,-0.015020594111511687
2021-06-25,Equity,Equal Weight,0.007818334031826316,Equity - Equal Weight,1.200163500773016,-0.007319696101805606
2021-06-28,Equity,Equal Weight,-0.0016148507758468656,Equity - Equal Weight,1.1982254158126495,-0.00892272666072369
2021-06-29,Equity,Equal Weight,-0.0002517423733017024,Equity - Equal Weight,1.1979237717027225,-0.009172222805639452
2021-06-30,Equity,Equal Weight,0.00413309427909663,Equity - Equal Weight,1.202874903590341,-0.005077038188147309
2021-07-01,Equity,Equal Weight,0.006674885669229432,Equity - Equal Weight,1.2109039560461918,0.0
2021-07-02,Equity,Equal Weight,0.003787028865862498,Equity - Equal Weight,1.215489684281526,0.0
2021-07-06,Equity,Equal Weight,-0.008613061798783943,Equity - Equal Weight,1.2050205965150247,-0.00861306179878396
2021-07-07,Equity,Equal Weight,0.00017438951836752647,Equity - Equal Weight,1.2052307394764739,-0.008440174308115278
2021-07-08,Equity,Equal Weight,-0.006920401479511856,Equity - Equal Weight,1.1968900588838476,-0.015302166392857974
2021-07-09,Equity,Equal Weight,0.01189428576494636,Equity - Equal Weight,1.2111262112734356,-0.0035898889678109835
2021-07-12,Equity,Equal Weight,0.004316246667477054,Equity - Equal Weight,1.2163537307467387,0.0
2021-07-13,Equity,Equal Weight,-0.004758849104352271,Equity - Equal Weight,1.210565286884599,-0.004758849104352203
2021-07-14,Equity,Equal Weight,-0.0010847054677490845,Equity - Equal Weight,1.209252180098848,-0.0058383926224576665
2021-07-15,Equity,Equal Weight,-0.0010100316772565236,Equity - Equal Weight,1.2080307970911566,-0.006842527338221327
2021-07-16,Equity,Equal Weight,-0.009006333385640396,Equity - Equal Weight,1.1971508689924326,-0.015787234641453485
2021-07-19,Equity,Equal Weight,-0.01693556957562481,Equity - Equal Weight,1.1768764371580915,-0.032455438406401305
2021-07-20,Equity,Equal Weight,0.010949996076329996,Equity - Equal Weight,1.1897632295272977,-0.021860829253277037
2021-07-21,Equity,Equal Weight,0.00940284847170651,Equity - Equal Weight,1.200950392891751,-0.012663534846504954
2021-07-22,Equity,Equal Weight,-0.0011792904309906897,Equity - Equal Weight,1.1995341235853192,-0.013827891292028771
2021-07-23,Equity,Equal Weight,0.005400946858073305,Equity - Equal Weight,1.206012743641249,-0.008501628139982786
2021-07-26,Equity,Equal Weight,0.005231110882264598,Equity - Equal Weight,1.2123215300286607,-0.003314990217198166
2021-07-27,Equity,Equal Weight,-0.0017816980708846406,Equity - Equal Weight,1.2101615390973166,-0.005090781976407999
2021-07-28,Equity,Equal Weight,0.0020190328219088145,Equity - Equal Weight,1.2126048949645656,-0.0030820276103988853
2021-07-29,Equity,Equal Weight,0.006344243751434055,Equity - Equal Weight,1.220297955992403,0.0
2021-07-30,Equity,Equal Weight,-0.005199581555459531,Equity - Equal Weight,1.21395291724826,-0.00519958155545952
2021-08-02,Equity,Equal Weight,-0.0024309851875457824,Equity - Equal Weight,1.2110018156880513,-0.007617926637262573
2021-08-03,Equity,Equal Weight,0.00655593755869915,Equity - Equal Weight,1.2189410679751735,-0.001111931729924076
2021-08-04,Equity,Equal Weight,-0.008023510968464785,Equity - Equal Weight,1.2091608809463625,-0.009126521101957663
2021-08-05,Equity,Equal Weight,0.004750320426943702,Equity - Equal Weight,1.2149047825785833,-0.004419554574631501
2021-08-06,Equity,Equal Weight,0.003382557147697463,Equity - Equal Weight,1.2190142674346665,-0.0010519468228499251
2021-08-09,Equity,Equal Weight,-0.0025259221643509537,Equity - Equal Weight,1.215935132277893,-0.0035752118514055242
2021-08-10,Equity,Equal Weight,0.006417546167817163,Equity - Equal Weight,1.2237384521263572,0.0
2021-08-11,Equity,Equal Weight,0.00873747913439385,Equity - Equal Weight,1.2344308413177667,0.0
2021-08-12,Equity,Equal Weight,0.0018812228374693505,Equity - Equal Weight,1.2367530808077303,0.0
2021-08-13,Equity,Equal Weight,0.000957212206621267,Equity - Equal Weight,1.2379369159532558,0.0
2021-08-16,Equity,Equal Weight,-0.001430019340029627,Equity - Equal Weight,1.2361666422217061,-0.0014300193400295091
2021-08-17,Equity,Equal Weight,-0.005507339132197165,Equity - Equal Weight,1.229358653299082,-0.0069294828707554545
2021-08-18,Equity,Equal Weight,-0.01266161062371561,Equity - Equal Weight,1.2137929927141136,-0.0195033550805378
2021-08-19,Equity,Equal Weight,-0.004535888539579339,Equity - Equal Weight,1.2082873629890398,-0.023950778575324128
2021-08-20,Equity,Equal Weight,0.005447537218150962,Equity - Equal Weight,1.2148695533691443,-0.018633714114865807
2021-08-23,Equity,Equal Weight,0.009711951874690138,Equity - Equal Weight,1.2266683080054919,-0.009102731974905742
2021-08-24,Equity,Equal Weight,0.002059789715276094,Equity - Equal Weight,1.2291949867703766,-0.007061691973332618
2021-08-25,Equity,Equal Weight,0.0003352820502557217,Equity - Equal Weight,1.2296071137857052,-0.006728777581639811
2021-08-26,Equity,Equal Weight,-0.006997579828842998,Equity - Equal Weight,1.2210028398488766,-0.013679272252204666
2021-08-27,Equity,Equal Weight,0.011142878157061725,Equity - Equal Weight,1.234608325722739,-0.002688820559126559
2021-08-30,Equity,Equal Weight,-0.0008749001258886422,Equity - Equal Weight,1.233528166743141,-0.0035613682355695175
2021-08-31,Equity,Equal Weight,-0.0005913799023390776,Equity - Equal Weight,1.23279868297636,-0.004150642016309214
2021-09-01,Equity,Equal Weight,-0.0020214745497853888,Equity - Equal Weight,1.2303066118137143,-0.006163726148893489
2021-09-02,Equity,Equal Weight,0.006924134192625771,Equity - Equal Weight,1.2388254198919872,0.0
2021-09-03,Equity,Equal Weight,-0.0035203471816935387,Equity - Equal Weight,1.2344643243164601,-0.003520347181693584
2021-09-07,Equity,Equal Weight,-0.010038262170968069,Equity - Equal Weight,1.2220724477882645,-0.013523271184718966
2021-09-08,Equity,Equal Weight,-0.002034400205744305,Equity - Equal Weight,1.2195862633490497,-0.01553015964478266
2021-09-09,Equity,Equal Weight,-0.006258114130585468,Equity - Equal Weight,1.2119539533209172,-0.021691084263844918
2021-09-10,Equity,Equal Weight,-0.0037286772538154445,Equity - Equal Weight,1.2074349681824978,-0.025338882465155033
2021-09-13,Equity,Equal Weight,0.005583708259129057,Equity - Equal Weight,1.2141769327866996,-0.019896659133323835
2021-09-14,Equity,Equal Weight,-0.009604384469707038,Equity - Equal Weight,1.2025155107099665,-0.02930994843905166
2021-09-15,Equity,Equal Weight,0.00878996882483542,Equity - Equal Weight,1.2130855845604882,-0.020777613147253016
2021-09-16,Equity,Equal Weight,-0.0049766041054614615,Equity - Equal Weight,1.2070485378600884,-0.025650815297824203
2021-09-17,Equity,Equal Weight,-0.011411723974801037,Equity - Equal Weight,1.1932740331218419,-0.036769819248717805
2021-09-20,Equity,Equal Weight,-0.01723170056331776,Equity - Equal Weight,1.1727118922931037,-0.053367913296974434
2021-09-21,Equity,Equal Weight,-0.0019293865215992696,Equity - Equal Weight,1.1704492777743942,-0.05519433248597261
2021-09-22,Equity,Equal Weight,0.009093050223698884,Equity - Equal Weight,1.181092231841489,-0.04660316709963219
2021-09-23,Equity,Equal Weight,0.011648292405913759,Equity - Equal Weight,1.194849939516332,-0.035497722011136656
2021-09-24,Equity,Equal Weight,-0.0022033865693714683,Equity - Equal Weight,1.1922172232071873,-0.03762289337658553
2021-09-27,Equity,Equal Weight,0.00379197865821508,Equity - Equal Weight,1.1967380854735452,-0.033973579927114805
2021-09-28,Equity,Equal Weight,-0.010937563121753074,Equity - Equal Weight,1.1836486871234724,-0.04453955487394323
2021-09-29,Equity,Equal Weight,0.0038471641552481157,Equity - Equal Weight,1.1882023779249804,-0.04086374169769669
2021-09-30,Equity,Equal Weight,-0.010330786887458645,Equity - Equal Weight,1.1759273123794658,-0.050772373978252294
2021-10-01,Equity,Equal Weight,0.013076958879051664,Equity - Equal Weight,1.1913048654882057,-0.03835936334590617
2021-10-04,Equity,Equal Weight,-0.002745104393907883,Equity - Equal Weight,1.1880346092674703,-0.040999167282945614
2021-10-05,Equity,Equal Weight,0.005612403575790891,Equity - Equal Weight,1.1947023389566864,-0.03561686758021798
2021-10-06,Equity,Equal Weight,0.001048312755547992,Equity - Equal Weight,1.195954760657698,-0.03460589244126688
2021-10-07,Equity,Equal Weight,0.007964710370178766,Equity - Equal Weight,1.2054801939421729,-0.026916807981484325
2021-10-08,Equity,Equal Weight,-0.0008037844940166948,Equity - Equal Weight,1.204511247654438,-0.027698957162617055
2021-10-11,Equity,Equal Weight,-0.008920840286402745,Equity - Equal Weight,1.193765995190937,-0.036372699476072246
2021-10-12,Equity,Equal Weight,-0.0006769993749157151,Equity - Equal Weight,1.1929578163583971,-0.03702507455617865
2021-10-13,Equity,Equal Weight,0.003300246995189011,Equity - Equal Weight,1.1968948718072212,-0.03384701945204027
2021-10-14,Equity,Equal Weight,0.012775592032511303,Equity - Equal Weight,1.212185912395235,-0.021503843131564837
2021-10-15,Equity,Equal Weight,0.004723990837946701,Equity - Equal Weight,1.217912267539278,-0.016881436251552473
2021-10-18,Equity,Equal Weight,0.0005353539551062656,Equity - Equal Weight,1.2185642816886775,-0.0163551198401114
2021-10-19,Equity,Equal Weight,0.009595164617486013,Equity - Equal Weight,1.230256606568469,-0.006916885289829922
2021-10-20,Equity,Equal Weight,0.00876823435459565,Equity - Equal Weight,1.2410437848111509,0.0
2021-10-21,Equity,Equal Weight,0.0009432946161773236,Equity - Equal Weight,1.2422144547318037,0.0
2021-10-22,Equity,Equal Weight,0.0013023186736891717,Equity - Equal Weight,1.2438322138129274,0.0
2021-10-25,Equity,Equal Weight,0.006341321135424587,Equity - Equal Weight,1.2517197533193014,0.0
2021-10-26,Equity,Equal Weight,0.005330515416586608,Equity - Equal Weight,1.2583920647616158,0.0
2021-10-27,Equity,Equal Weight,-0.016076305790615593,Equity - Equal Weight,1.2381617691240239,-0.016076305790615586
2021-10-28,Equity,Equal Weight,0.00825328076820297,Equity - Equal Weight,1.2483806658410594,-0.007955707287818026
2021-10-29,Equity,Equal Weight,-0.0028370391073330786,Equity - Equal Weight,1.2448389610712298,-0.010770175742449095
2021-11-01,Equity,Equal Weight,0.007115106472382581,Equity - Equal Weight,1.253696122820222,-0.003731700217200151
2021-11-02,Equity,Equal Weight,0.004540063787491218,Equity - Equal Weight,1.2593879831879562,0.0
2021-11-03,Equity,Equal Weight,0.005065949982633546,Equity - Equal Weight,1.265767979719516,0.0
2021-11-04,Equity,Equal Weight,0.004662531673742264,Equity - Equal Weight,1.2716696630165671,0.0
2021-11-05,Equity,Equal Weight,0.004279607256462855,Equity - Equal Weight,1.2771119097342365,0.0
2021-11-08,Equity,Equal Weight,0.003878433747674526,Equity - Equal Weight,1.2820651036645068,0.0
2021-11-09,Equity,Equal Weight,-0.0007470749419804635,Equity - Equal Weight,1.2811073049515715,-0.0007470749419803413
2021-11-10,Equity,Equal Weight,-0.007681896359984695,Equity - Equal Weight,1.2712659714089143,-0.00842323234968767
2021-11-11,Equity,Equal Weight,0.0012762771420848553,Equity - Equal Weight,1.2728884591097338,-0.0071577055865130745
2021-11-12,Equity,Equal Weight,0.0021950812990694096,Equity - Equal Weight,1.275682552762127,-0.0049783360331208115
2021-11-15,Equity,Equal Weight,-0.0008647658482200973,Equity - Equal Weight,1.274579386057328,-0.005838796786358569
2021-11-16,Equity,Equal Weight,0.0004260343030563717,Equity - Equal Weight,1.275122400597757,-0.005415250011021611
2021-11-17,Equity,Equal Weight,-0.006226503119429275,Equity - Equal Weight,1.267182846992781,-0.011608035059364807
2021-11-18,Equity,Equal Weight,-0.0008607989156124834,Equity - Equal Weight,1.266092057372207,-0.012458841790985664
2021-11-19,Equity,Equal Weight,-0.00756777106084284,Equity - Equal Weight,1.2565105625400625,-0.019932327189471133
2021-11-22,Equity,Equal Weight,0.001451220169261953,Equity - Equal Weight,1.2583340360113116,-0.018510033215446753
2021-11-23,Equity,Equal Weight,0.007012475285385693,Equity - Equal Weight,1.2671580723396005,-0.011627359080516042
2021-11-24,Equity,Equal Weight,0.0018162961814622495,Equity - Equal Weight,1.2694596067077,-0.009832181626952208
2021-11-26,Equity,Equal Weight,-0.021951706999563753,Equity - Equal Weight,1.2415928013734712,-0.03156805545627461
2021-11-29,Equity,Equal Weight,0.008065091847856103,Equity - Equal Weight,1.2516063613541852,-0.023757562875131533
2021-11-30,Equity,Equal Weight,-0.022788424330667023,Equity - Equal Weight,1.2230842244966837,-0.046004589781937666
2021-12-01,Equity,Equal Weight,-0.01341443502306566,Equity - Equal Weight,1.2066772406394364,-0.058801899224610654
2021-12-02,Equity,Equal Weight,0.02151402602295716,Equity - Equal Weight,1.2326377261958634,-0.03855293879177102
2021-12-03,Equity,Equal Weight,-0.0009865373754637129,Equity - Equal Weight,1.2314216830085647,-0.03950144225218266
2021-12-06,Equity,Equal Weight,0.013631722005136664,Equity - Equal Weight,1.248208081062435,-0.02640819292662966
2021-12-07,Equity,Equal Weight,0.014713753227234345,Equity - Equal Weight,1.2665739067434274,-0.012083003333294928
2021-12-08,Equity,Equal Weight,-0.0006202147040286067,Equity - Equal Weight,1.2657883589827261,-0.012695723980987506
2021-12-09,Equity,Equal Weight,-0.006730908520211635,Equity - Equal Weight,1.2572684533324645,-0.019341178744485266
2021-12-10,Equity,Equal Weight,0.005388751360487361,Equity - Equal Weight,1.2640435604208575,-0.014056652187270813
2021-12-13,Equity,Equal Weight,-0.005934949743876163,Equity - Equal Weight,1.2565415254156893,-0.0199081764068485
2021-12-14,Equity,Equal Weight,-0.001994787992562336,Equity - Equal Weight,1.2540349914686342,-0.021863251808160622
2021-12-15,Equity,Equal Weight,0.00821430522744601,Equity - Equal Weight,1.2643360176544551,-0.01382853800433137
2021-12-16,Equity,Equal Weight,0.0050631048350856175,Equity - Equal Weight,1.2707374834586143,-0.008835448506877674
2021-12-17,Equity,Equal Weight,-0.01234881992520415,Equity - Equal Weight,1.2550453751031767,-0.021075161069512016
2021-12-20,Equity,Equal Weight,-0.00794531622527416,Equity - Equal Weight,1.2450736427209141,-0.028853028475590237
2021-12-21,Equity,Equal Weight,0.0138002799619649,Equity - Equal Weight,1.2622560075637264,-0.015450928384338924
2021-12-22,Equity,Equal Weight,0.005912830203329191,Equity - Equal Weight,1.2697195130095829,-0.009629456897030209
2021-12-23,Equity,Equal Weight,0.0048858721167196785,Equity - Equal Weight,1.2759232001742513,-0.00479063307526284
2021-12-27,Equity,Equal Weight,0.012400709656537615,Equity - Equal Weight,1.2917455533236526,0.0
2021-12-28,Equity,Equal Weight,0.0018833110601198754,Equity - Equal Weight,1.294178312011088,0.0
