date,family,method,ticker,weight
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,SO,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,0.0
2023-12-01,Equity,Risk Parity,MRK,0.04159520323597851
2023-12-01,Equity,Risk Parity,ABBV,0.03897076012206168
2023-12-01,Equity,Risk Parity,WMT,0.038147964174060085
2023-12-01,Equity,Risk Parity,TMUS,0.03456426788550859
2023-12-01,Equity,Risk Parity,KO,0.034451223885363175
2023-12-01,Equity,Risk Parity,AMGN,0.027132490909354268
2023-12-01,Equity,Risk Parity,GILD,0.025932997955726636
2023-12-01,Equity,Risk Parity,ABT,0.02501773906228085
2023-12-01,Equity,Risk Parity,T,0.024772535370668577
2023-12-01,Equity,Risk Parity,DUK,0.024685263066546056
2023-12-01,Equity,Risk Parity,V,0.023944244974283605
2023-12-01,Equity,Risk Parity,EA,0.023701697398006424
2023-12-01,Equity,Risk Parity,SO,0.023321870231372298
2023-12-01,Equity,Risk Parity,O,0.022199135019175528
2023-12-01,Equity,Risk Parity,AEP,0.020908789982758726
2023-12-01,Equity,Risk Parity,CVX,0.020614882178955882
2023-12-01,Equity,Risk Parity,NEM,0.020320526115024894
2023-12-01,Equity,Risk Parity,XOM,0.02011682221009611
2023-12-01,Equity,Risk Parity,D,0.01949018610497806
2023-12-01,Equity,Risk Parity,PSA,0.01944100510046638
2023-12-01,Equity,Risk Parity,GE,0.01938318481866801
2023-12-01,Equity,Risk Parity,CMCSA,0.018544071262316764
2023-12-01,Equity,Risk Parity,OXY,0.018122041306752282
2023-12-01,Equity,Risk Parity,NEE,0.01796575947304481
2023-12-01,Equity,Risk Parity,SBUX,0.017632551524890034
2023-12-01,Equity,Risk Parity,TTWO,0.017451213922205607
2023-12-01,Equity,Risk Parity,COP,0.016984442906555663
2023-12-01,Equity,Risk Parity,DOW,0.01677934402481819
2023-12-01,Equity,Risk Parity,SHW,0.016619390948799242
2023-12-01,Equity,Risk Parity,GS,0.016486345035960904
2023-12-01,Equity,Risk Parity,UPS,0.016450316611079853
2023-12-01,Equity,Risk Parity,DD,0.01631537225948852
2023-12-01,Equity,Risk Parity,DIS,0.01594960745783254
2023-12-01,Equity,Risk Parity,WFC,0.01580258085635458
2023-12-01,Equity,Risk Parity,AMT,0.015749058268429265
2023-12-01,Equity,Risk Parity,BA,0.015716536347652917
2023-12-01,Equity,Risk Parity,CAT,0.015684249454638248
2023-12-01,Equity,Risk Parity,SLB,0.015605912225695864
2023-12-01,Equity,Risk Parity,CCI,0.015264941131571485
2023-12-01,Equity,Risk Parity,NKE,0.015242564377558008
2023-12-01,Equity,Risk Parity,MS,0.01517619516052396
2023-12-01,Equity,Risk Parity,INTC,0.014699544436049775
2023-12-01,Equity,Risk Parity,MMM,0.014601383880624449
2023-12-01,Equity,Risk Parity,AMD,0.014420011878216616
2023-12-01,Equity,Risk Parity,ADBE,0.014332170763912275
2023-12-01,Equity,Risk Parity,NVDA,0.013997637373168404
2023-12-01,Equity,Risk Parity,PLD,0.013531476897225956
2023-12-01,Equity,Risk Parity,NUE,0.013063991141419767
2023-12-01,Equity,Risk Parity,QCOM,0.012819190099243746
2023-12-01,Equity,Risk Parity,USB,0.010279309172635963
